CustomerId,CustomerTypeId,CustomerRelationshipTypeId,DateOfBirth,CustomerEstablishedDate,IsActive,FirstName,LastName,Gender,PrimaryPhone,SecondaryPhone,PrimaryEmail,SecondaryEmail,CreatedBy,UpdatedBy,GoldLoadTimestamp
CID-424,Individual,Standard,1953-03-03,2024-05-12,True,Reed,Smith,Male,(850) 555-0187,None,reed@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-425,Individual,VIP,1990-12-20,2024-05-17,True,Dominika,Sobczak,Female,(843) 555-0134,(980) 555-0222,dominika@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-426,Individual,Standard,1932-09-27,2024-05-22,True,Lluis,Sobregrau,Male,(717) 555-0100,None,lluis@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-427,Individual,Premium,1980-04-14,2024-05-26,True,Krystyna,Sokolowska,Female,(612) 555-0144,None,krystyna@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-428,Business,SMB,1946-04-08,2024-05-31,True,Eric,Solomon,Male,(530) 555-0197,None,eric@contoso.com,eric@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-429,Individual,Premium,1990-01-24,2024-06-05,True,Rudolf,Spousta,Male,(812) 555-0192,None,rudolf@contoso.com,rudolf@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-430,Individual,Premium,1985-11-21,2024-06-09,True,Grigorijs,Sprogis,Female,(772) 555-0124,(818) 555-0294,grigorijs@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-431,Individual,Premium,1985-09-04,2024-06-14,True,Lenka,Stastna,Female,(218) 555-0153,None,lenka@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-432,Business,SMB,1971-08-02,2024-06-18,True,Mia,Steele,Female,(551) 555-0141,None,mia@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-433,Individual,Standard,1953-06-09,2024-06-23,True,Tyler,Stein,Male,(832) 555-0154,None,tyler@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-434,Individual,Standard,1923-01-16,2024-06-28,True,Veronika,Stejskalova,Female,(267) 555-0188,None,veronika@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-435,Individual,VIP,1964-11-14,2024-07-02,True,Benjamin,Stuart,Male,(308) 555-0105,None,benjamin@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-436,Business,Premier,1978-05-16,2024-07-07,True,Marc,Surinyach,Male,(229) 555-0169,None,marc@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-437,Individual,Premium,1996-12-01,2024-07-12,True,Miroslav,Svoboda,Male,(312) 555-0138,None,miroslav@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-438,Business,Premier,1990-09-04,2024-07-16,True,Katerina,Sykorova,Female,(959) 555-0109,None,katerina@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-439,Business,Premier,1965-08-01,2024-07-21,True,Bernadette,Sylvain,Female,(254) 555-0117,None,bernadette@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-440,Individual,Standard,1976-08-12,2024-07-25,True,Isaac,Talbot,Male,(415) 555-0172,None,isaac@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-441,Individual,VIP,1932-09-19,2024-07-30,True,Lisa,Taylor,Female,(217) 555-0103,None,lisa@contoso.com,lisa@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-442,Government,Local,1970-06-08,2024-08-04,True,Hulya,Tekin,Female,(718) 555-0139,(725) 555-0285,hulya@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-443,Individual,Standard,1940-04-25,2024-08-08,True,Kiros,Teklay,Male,(210) 555-0108,None,kiros@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-444,Individual,Premium,1995-07-07,2024-08-13,True,Yordanos,Tesfaye,Female,(614) 555-0103,None,yordanos@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-445,Business,SMB,1995-06-12,2024-08-18,True,Cora,Thomas,Female,(769) 555-0115,None,cora@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-446,Government,Local,1977-12-02,2024-08-22,True,Monica,Thompson,Female,(586) 555-0198,None,monica@contoso.com,monica@fabrikam.com,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-447,Government,State,1972-07-09,2024-08-27,True,Piotr,Tomaszewski,Male,(352) 555-0104,(727) 555-0294,piotr@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-448,Business,SMB,1976-06-06,2024-08-31,True,Milena,Tomazic,Female,(934) 555-0178,None,milena@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-449,Individual,Premium,1981-01-29,2024-09-05,True,Stanislav,Tomek,Male,(603) 555-0101,(860) 555-0252,stanislav@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-450,Individual,Standard,1973-11-08,2024-09-10,True,Rhodri,Tomos,Male,(425) 555-0112,(609) 555-0227,rhodri@contoso.com,rhodri@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-451,Business,SMB,1957-01-25,2024-09-14,True,Rafel,Tornafoch,Male,(909) 555-0141,None,rafel@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-452,Individual,Standard,1950-03-08,2024-09-19,False,Devon,Torres,Male,(484) 555-0173,None,devon@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-453,Individual,Standard,1951-04-24,2024-09-24,True,Jose,Torrez,Male,(716) 555-0194,None,jose@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-454,Government,State,1961-01-14,2024-09-28,True,Isabella,Toscano,Female,(475) 555-0107,None,isabella@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-455,Individual,Standard,1991-11-20,2024-10-03,False,Mattia,Trentini,Male,(347) 555-0162,None,mattia@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-456,Individual,Premium,1973-07-21,2024-10-08,True,Maximilian,Tropschuh,Male,(904) 555-0108,None,maximilian@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-457,Individual,Premium,1957-11-22,2024-10-12,True,Kidane,Tsehaye,Male,(509) 555-0110,(225) 555-0243,kidane@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-458,Individual,Premium,1937-08-05,2024-10-17,True,Esra,Turan,Female,(443) 555-0141,(509) 555-0267,esra@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-459,Individual,VIP,1982-08-21,2024-10-21,True,Teodors,Turins,Female,(630) 555-0112,None,teodors@contoso.com,teodors@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-460,Individual,Premium,1960-07-09,2024-10-26,True,Matej,Turk,Male,(918) 555-0136,None,matej@contoso.com,matej@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-461,Individual,Standard,1988-03-11,2024-10-31,True,Ellis,Turner,Female,(385) 555-0172,(304) 555-0240,ellis@contoso.com,ellis@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-462,Individual,Standard,1953-01-08,2024-11-04,True,Adalberto,Udinese,Male,(734) 555-0101,(212) 555-0290,adalberto@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-463,Business,SMB,1987-08-08,2024-11-09,True,Lodovico,Udinesi,Male,(860) 555-0155,None,lodovico@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-464,Individual,Premium,1954-12-29,2024-11-14,True,Melis,Unal,Female,(330) 555-0122,(720) 555-0291,melis@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-465,Government,Local,1954-10-07,2024-11-18,True,Ivana,Ursic,Female,(469) 555-0139,None,ivana@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-466,Individual,Premium,1941-08-25,2024-11-23,True,Adam,Vacha,Male,(609) 555-0128,None,adam@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-467,Individual,Premium,1976-07-17,2024-11-27,True,Alena,Valentova,Female,(762) 555-0189,None,alena@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-468,Business,SMB,1981-02-02,2024-12-02,True,Filips,Vanags,Female,(702) 555-0168,(602) 555-0268,filips@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-469,Individual,Premium,1966-04-18,2024-12-07,True,Blanka,Vejvodova,Female,(806) 555-0188,(334) 555-0294,blanka@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-470,Government,Local,1952-12-08,2024-12-11,True,Marjan,Vidmar,Male,(959) 555-0149,None,marjan@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-471,Individual,Standard,1966-12-26,2024-12-16,True,Laimonis,Viksna,Female,(934) 555-0154,None,laimonis@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-472,Government,State,1958-07-02,2024-12-21,True,Alfons,Vitols,Female,(769) 555-0101,None,alfons@contoso.com,alfons@fabrikam.com,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-473,Individual,Premium,1958-10-02,2024-12-25,True,Immanuel,Vogel,Male,(612) 555-0112,(623) 555-0212,immanuel@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-474,Business,Premier,1986-10-14,2024-12-30,True,Nicole,Wagner,Female,(516) 555-0191,None,nicole@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-475,Individual,Standard,1990-09-07,2025-01-04,True,Sophie,Walter,Female,(478) 555-0169,None,sophie@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-476,Government,Local,1979-06-27,2025-01-08,True,Oscar,Ward,Male,(725) 555-0157,None,oscar@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-477,Individual,Premium,1970-06-03,2025-01-13,True,Hannah,Weber,Female,(443) 555-0181,None,hannah@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-478,Individual,Premium,1959-02-17,2025-01-17,True,Christoph,Werner,Male,(386) 555-0183,None,christoph@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-479,Government,State,1987-03-11,2025-01-22,True,Artur,Wieczorek,Male,(719) 555-0168,None,artur@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-480,Individual,Standard,1954-10-05,2025-01-27,True,Jennifer,Wilkins,Female,(775) 555-0158,None,jennifer@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-481,Individual,Premium,1950-09-23,2025-01-31,True,Dylan,Williams,Male,(601) 555-0187,None,dylan@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-482,Individual,Standard,1961-12-21,2025-02-05,True,Adrian,Wilske,Male,(217) 555-0188,None,adrian@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-483,Individual,Standard,1981-04-03,2025-02-10,True,Olivia,Wilson,Female,(269) 555-0154,None,olivia@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-484,Individual,VIP,1990-05-06,2025-02-14,True,Zofia,Wisniewska,Female,(920) 555-0148,None,zofia@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-485,Individual,Standard,1955-02-03,2025-02-19,True,Justyna,Wojciechowska,Female,(458) 555-0106,None,justyna@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-486,Government,Federal,1955-09-23,2025-02-23,True,Abreham,Wolday,Male,(254) 555-0182,None,abreham@contoso.com,abreham@fabrikam.com,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-487,Individual,Standard,1951-10-27,2025-02-28,True,Gebre Egziabher,Wolde Mariam,Male,(601) 555-0150,None,gebre egziabher@contoso.com,gebre egziabher@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-488,Individual,Standard,1963-12-01,2025-03-05,True,Klarissa,Wolf,Female,(364) 555-0181,(616) 555-0204,klarissa@contoso.com,klarissa@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-489,Government,State,1965-08-28,2025-03-09,True,Lara,Wolfe,Female,(803) 555-0179,(224) 555-0246,lara@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-490,Business,Premier,1995-05-24,2025-03-14,True,Gabriel,Woods,Male,(409) 555-0141,(425) 555-0218,gabriel@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-491,Individual,Premium,1952-04-19,2025-03-19,True,Blazej,Wozniak,Male,(929) 555-0162,None,blazej@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-492,Individual,Premium,1981-12-03,2025-03-23,True,Lois,Wyn,Female,(661) 555-0176,None,lois@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-493,Individual,Premium,1968-11-30,2025-03-28,True,Agnieszka,Wysocka,Female,(208) 555-0126,(936) 555-0298,agnieszka@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-494,Individual,Premium,1950-06-05,2025-04-02,True,Jakub,Wysocki,Male,(212) 555-0133,(612) 555-0254,jakub@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-495,Individual,Premium,1951-04-24,2025-04-06,True,Yigit,Yalcin,Male,(270) 555-0124,(660) 555-0297,yigit@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-496,Individual,Standard,1945-04-17,2025-04-11,True,Kerem,Yavuz,Male,(207) 555-0123,None,kerem@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-497,Individual,Premium,1994-08-24,2025-04-15,True,Mehmet,Yildirim,Male,(781) 555-0105,None,mehmet@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-498,Individual,Standard,1988-04-26,2025-04-20,True,Elif,Yildiz,Female,(954) 555-0124,None,elif@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-499,Government,Federal,1956-11-10,2025-04-25,True,Ali,Yilmaz,Male,(662) 555-0123,None,ali@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-500,Government,Federal,1993-11-29,2025-04-29,True,Miha,Zagar,Male,(248) 555-0197,None,miha@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-501,Individual,Standard,1969-10-05,2025-05-04,True,Milos,Zahradnicek,Male,(952) 555-0102,None,milos@contoso.com,milos@fabrikam.com,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-502,Individual,Premium,1962-10-28,2025-05-09,True,Mateja,Zajc,Female,(386) 555-0137,(931) 555-0282,mateja@contoso.com,mateja@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-503,Individual,VIP,1976-06-04,2025-05-13,True,Jakub,Zawadzki,Male,(716) 555-0177,None,jakub@contoso.com,jakub@fabrikam.com,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-504,Business,SMB,1937-01-29,2025-05-18,True,Antonin,Zelinka,Male,(419) 555-0147,None,antonin@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-505,Individual,Premium,1952-04-17,2025-05-22,True,Aira,Zeltina,Male,(229) 555-0153,None,aira@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-506,Individual,VIP,1951-06-04,2025-05-27,True,Irbe,Ziemele,Female,(708) 555-0193,None,irbe@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-507,Government,Local,1937-01-13,2025-06-01,True,Mia,Zimmermann,Female,(702) 555-0119,None,mia@contoso.com,mia@fabrikam.com,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-508,Business,Premier,1977-05-27,2025-06-05,True,Ilga,Zirne,Male,(503) 555-0195,(907) 555-0262,ilga@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-509,Government,Local,1996-10-02,2025-06-10,True,Sonja,Zorko,Female,(775) 555-0158,None,sonja@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-510,Business,Partner,1948-10-17,2025-06-15,True,Luka,Zupan,Male,(484) 555-0100,None,luka@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-511,Individual,VIP,1955-05-12,2025-06-19,True,Jozica,Zupanc,Female,(617) 555-0162,(860) 555-0270,jozica@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-512,Individual,VIP,1995-03-01,2025-06-24,True,Jozef,Zupancic,Male,(737) 555-0155,None,jozef@contoso.com,None,Sales,Source_Data_Loader,2025-08-26 22:25:32.671411
CID-513,Government,Local,1975-03-13,2025-06-29,True,Alida,Zvirbule,Male,(727) 555-0134,None,alida@contoso.com,None,Services,Source_Data_Loader,2025-08-26 22:25:32.671411
